got_pizza,karma,age,raop_age,pop_request,activity,total_posts,raop_posts,prev_raop_post,words,poor,student,grateful,score
0,3,3.93292824074,0,4,1,0,0,First Post,33,Poor not in post,No student,Grateful not in post,9
0,1509,234.415069444,0,15,19,10,0,First Post,107,Poor not in post,No student,Grateful not in post,-7
0,805,468.117777778,0,2,18,12,0,First Post,90,Poor not in post,No student,Grateful not in post,-3
1,51,233.452719907,0,9,8,2,0,First Post,238,Poor not in post,No student,Grateful in post,-13
0,1,456.528136574,0,5,2,0,0,First Post,59,Poor not in post,No student,Grateful not in post,2
0,271,294.73369213,0,9,25,19,0,First Post,10,Poor not in post,No student,Grateful not in post,-3
0,2878,84.6456134259,0,11,21,8,0,First Post,178,Poor not in post,No student,Grateful not in post,5
1,2436,542.839097222,0,9,28,132,0,First Post,111,Poor not in post,No student,Grateful not in post,-4
1,58,2.85,0,3,3,3,0,First Post,79,Poor not in post,No student,Grateful not in post,-5
1,2963,312.160173611,0,6,38,54,0,First Post,30,Poor not in post,No student,Grateful not in post,-2
0,68,144.830694444,0,4,14,1,0,First Post,7,Poor not in post,No student,Grateful not in post,0
0,7,57.3544444444,0,7,10,7,0,First Post,137,Poor not in post,No student,Grateful not in post,-2
0,223,40.3728935185,0,4,2,0,0,First Post,19,Poor not in post,No student,Grateful not in post,1
0,936,108.391747685,0,1,7,2,0,First Post,18,Poor not in post,No student,Grateful not in post,-5
0,2408,151.24875,0,3,46,95,0,First Post,45,Poor not in post,No student,Grateful not in post,-3
0,0,0,0,2,0,0,0,First Post,34,Poor not in post,No student,Grateful not in post,-1
1,4297,158.831956019,0,3,23,0,0,First Post,35,Poor not in post,No student,Grateful not in post,-2
1,8014,1094.32721065,335.93119213,26,59,96,5,Posted Before,6,Poor not in post,No student,Grateful not in post,3
0,264,51.7258912037,0,2,10,4,0,First Post,48,Poor not in post,No student,Grateful not in post,2
0,1093,210.326469907,0.177638888889,3,25,34,0,First Post,56,Poor not in post,Student,Grateful not in post,4
0,530,260.93287037,0,1,26,26,0,First Post,6,Poor not in post,No student,Grateful not in post,0
0,0,0,0,5,0,0,0,First Post,27,Poor not in post,No student,Grateful not in post,0
0,0,31.0097453704,0,2,3,1,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
0,2317,701.915520833,0,7,32,45,0,First Post,93,Poor not in post,Student,Grateful not in post,0
1,172,413.997453704,0,2,20,3,0,First Post,119,Poor not in post,No student,Grateful in post,3
1,1,0,0,2,1,0,0,First Post,88,Poor not in post,No student,Grateful not in post,-3
0,557,397.019594907,0,11,33,14,0,First Post,294,Poor not in post,No student,Grateful not in post,0
0,321,82.6912731481,0,26,24,34,0,First Post,45,Poor not in post,No student,Grateful not in post,9
1,698,156.941539352,138.401909722,6,15,8,0,First Post,94,Poor not in post,No student,Grateful not in post,-5
0,3398,297.895486111,0,25,55,37,0,First Post,108,Poor not in post,No student,Grateful not in post,0
0,108,791.098472222,0,7,12,10,0,First Post,63,Poor not in post,Student,Grateful not in post,-4
0,0,0,0,4,0,0,0,First Post,40,Poor not in post,No student,Grateful not in post,3
0,0,0,0,3,0,0,0,First Post,57,Poor not in post,No student,Grateful not in post,0
0,0,0,0,4,0,0,0,First Post,134,Poor not in post,No student,Grateful not in post,-2
0,155,218.378634259,0,5,17,5,0,First Post,48,Poor not in post,No student,Grateful not in post,-2
0,94,278.012511574,0,1,9,2,0,First Post,35,Poor not in post,No student,Grateful not in post,1
1,0,0,0,0,0,0,0,First Post,42,Poor not in post,No student,Grateful not in post,2
1,43,0,0,52,1,0,0,First Post,307,Poor not in post,No student,Grateful not in post,-1
1,400,153.002743056,0,2,19,17,0,First Post,34,Poor not in post,No student,Grateful not in post,-2
0,0,0,0,2,0,0,0,First Post,66,Poor not in post,No student,Grateful not in post,-2
0,1299,577.432928241,2.64327546296,16,18,29,0,First Post,37,Poor not in post,No student,Grateful not in post,5
0,755,113.036284722,10.1526736111,38,19,37,0,First Post,93,Poor not in post,Student,Grateful not in post,6
0,69,26.7768171296,0,1,3,1,0,First Post,17,Poor not in post,No student,Grateful not in post,4
1,456,116.621458333,112.994074074,10,25,43,5,Posted Before,24,Poor not in post,No student,Grateful not in post,0
0,9,246.607986111,0,9,5,2,0,First Post,21,Poor not in post,No student,Grateful not in post,3
0,106,71.2767592593,0,6,10,12,0,First Post,58,Poor not in post,No student,Grateful not in post,-3
0,176,1198.62023148,0,6,14,11,0,First Post,50,Poor not in post,Student,Grateful not in post,1
0,2135,318.598912037,0,4,61,50,0,First Post,43,Poor not in post,No student,Grateful not in post,1
0,0,0,0,5,0,0,0,First Post,67,Poor not in post,No student,Grateful not in post,-2
0,5416,210.976030093,0,9,17,29,0,First Post,43,Poor not in post,No student,Grateful not in post,2
0,2346,1077.8277662,0,4,42,66,0,First Post,63,Poor not in post,No student,Grateful not in post,-3
0,102,81.0975,0,3,11,11,0,First Post,48,Poor not in post,No student,Grateful not in post,-12
0,4147,206.925416667,0,26,25,139,0,First Post,34,Poor not in post,No student,Grateful not in post,-2
0,840,170.807118056,0,2,33,20,0,First Post,47,Poor not in post,No student,Grateful not in post,-2
0,794,480.869537037,0,2,15,6,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
1,2774,841.8240625,0,23,5,4,0,First Post,168,Poor in post,No student,Grateful not in post,-10
0,43,176.411030093,0,2,12,2,0,First Post,45,Poor not in post,No student,Grateful not in post,5
0,628,1481.01028935,0,3,37,13,0,First Post,32,Poor not in post,No student,Grateful not in post,4
0,1168,165.341759259,57.0847222222,13,35,23,0,First Post,291,Poor not in post,No student,Grateful not in post,13
0,121,93.7321064815,0,11,7,9,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
0,1,0,0,1,1,0,0,First Post,104,Poor not in post,No student,Grateful not in post,6
0,89,144.574398148,0,1,5,6,0,First Post,16,Poor not in post,No student,Grateful not in post,2
0,869,91.3182060185,0,2,52,87,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
0,31,57.8066782407,0,1,5,1,0,First Post,27,Poor not in post,No student,Grateful not in post,2
0,441,173.638993056,0,4,11,8,0,First Post,14,Poor not in post,No student,Grateful not in post,-1
0,95,223.121886574,0,11,20,0,0,First Post,84,Poor not in post,No student,Grateful in post,4
1,4161,349.905381944,0,4,95,52,0,First Post,28,Poor not in post,No student,Grateful not in post,4
0,0,0,0,2,0,0,0,First Post,21,Poor not in post,No student,Grateful not in post,-1
0,0,0,0,3,0,0,0,First Post,85,Poor not in post,No student,Grateful not in post,0
0,1393,271.711793981,61.9109722222,3,34,93,1,Posted Before,71,Poor not in post,No student,Grateful not in post,1
0,919,187.662291667,0,1,33,42,0,First Post,31,Poor not in post,No student,Grateful not in post,0
0,265,854.154953704,0,3,18,13,0,First Post,19,Poor not in post,No student,Grateful not in post,3
0,2,0.0267476851852,0.0267476851852,4,1,0,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
0,1742,474.052349537,8.38255787037,8,58,73,0,First Post,32,Poor not in post,No student,Grateful not in post,0
0,201,82.1565856481,0,23,4,2,0,First Post,94,Poor not in post,No student,Grateful not in post,5
0,0,0,0,4,0,0,0,First Post,120,Poor not in post,Student,Grateful not in post,10
0,3157,437.671747685,0,3,46,40,0,First Post,90,Poor not in post,No student,Grateful not in post,8
0,3542,129.64349537,36.8128356481,4,31,67,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
0,1363,523.128726852,0,4,33,17,0,First Post,58,Poor not in post,No student,Grateful not in post,0
0,4182,512.938703704,0,3,40,77,0,First Post,71,Poor not in post,Student,Grateful not in post,5
1,55,8.27287037037,0,6,3,2,0,First Post,125,Poor not in post,No student,Grateful not in post,-5
0,439,471.3515625,0,2,38,3,0,First Post,116,Poor not in post,No student,Grateful not in post,-2
0,0,0,0,13,0,0,0,First Post,24,Poor not in post,No student,Grateful not in post,0
0,1210,600.113831019,0,20,28,50,0,First Post,30,Poor not in post,No student,Grateful not in post,1
0,6089,424.003356481,0,3,38,87,0,First Post,36,Poor not in post,No student,Grateful not in post,3
0,6,126.661435185,0,5,5,0,0,First Post,96,Poor not in post,No student,Grateful not in post,1
1,63,272.628796296,15.9324768519,6,8,7,0,First Post,61,Poor not in post,No student,Grateful not in post,-2
0,7299,479.848321759,280.757453704,5,74,20,1,Posted Before,175,Poor not in post,No student,Grateful not in post,2
0,0,0,0,7,0,0,0,First Post,51,Poor not in post,No student,Grateful not in post,11
0,487,75.0653819444,0,3,8,8,0,First Post,137,Poor not in post,No student,Grateful not in post,-5
0,147,277.376863426,0,4,17,48,0,First Post,47,Poor not in post,No student,Grateful not in post,0
1,349,254.335115741,0,10,4,0,0,First Post,194,Poor not in post,No student,Grateful not in post,0
0,33,522.675914352,0,7,5,1,0,First Post,69,Poor not in post,No student,Grateful not in post,3
0,180,198.100092593,0,3,7,0,0,First Post,50,Poor not in post,No student,Grateful not in post,11
0,0,0,0,6,0,0,0,First Post,95,Poor not in post,No student,Grateful not in post,2
0,62,1178.69491898,1.04282407407,9,3,0,0,First Post,69,Poor not in post,No student,Grateful not in post,1
0,1048,330.724560185,12.5552777778,313,24,5,0,First Post,135,Poor not in post,No student,Grateful not in post,-9
0,0,0,0,4,0,0,0,First Post,79,Poor not in post,Student,Grateful not in post,-5
1,7648,204.572824074,0,1,42,40,0,First Post,96,Poor not in post,Student,Grateful not in post,1
0,195,574.793275463,0,76,13,11,0,First Post,134,Poor not in post,Student,Grateful not in post,6
0,3096,383.04400463,0,14,27,71,0,First Post,31,Poor not in post,Student,Grateful not in post,-1
0,73,442.270451389,0,10,9,0,0,First Post,38,Poor not in post,No student,Grateful not in post,-2
1,0,0,0,4,0,0,0,First Post,108,Poor not in post,No student,Grateful not in post,-4
0,1058,377.278738426,0,5,40,26,0,First Post,37,Poor not in post,No student,Grateful not in post,-1
0,183,74.7104166667,0,2,8,5,0,First Post,30,Poor not in post,No student,Grateful not in post,6
0,2951,638.222280093,0,2,57,161,0,First Post,16,Poor not in post,No student,Grateful not in post,0
0,-18,0.104803240741,0,3,2,1,0,First Post,107,Poor not in post,No student,Grateful not in post,-2
0,155,325.177395833,0,9,14,4,0,First Post,127,Poor not in post,No student,Grateful not in post,1
0,281,525.807002315,0,2,22,4,0,First Post,61,Poor not in post,No student,Grateful not in post,-2
0,799,97.2595023148,0,4,15,14,0,First Post,75,Poor not in post,No student,Grateful not in post,0
1,645,271.334664352,0,3,24,22,0,First Post,71,Poor not in post,No student,Grateful not in post,0
0,1520,260.650196759,22.8484837963,3,42,142,1,Posted Before,27,Poor not in post,No student,Grateful not in post,-1
0,6712,638.506805556,0,11,186,172,0,First Post,38,Poor not in post,No student,Grateful not in post,0
0,84,684.007453704,0,6,9,2,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
0,1417,484.751122685,0.294895833333,7,36,49,0,First Post,219,Poor not in post,Student,Grateful not in post,0
0,1649,409.829884259,0,2,38,39,0,First Post,34,Poor not in post,No student,Grateful not in post,2
0,0,0,0,5,0,0,0,First Post,84,Poor not in post,No student,Grateful not in post,10
0,232,55.0596412037,0,11,9,1,0,First Post,66,Poor not in post,No student,Grateful not in post,-1
0,0,0,0,4,0,0,0,First Post,45,Poor not in post,No student,Grateful not in post,-3
1,427,170.666076389,0,18,41,21,0,First Post,76,Poor not in post,No student,Grateful not in post,8
0,1488,506.664513889,0,7,30,38,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
0,267,325.721122685,10.2133680556,4,46,63,1,Posted Before,22,Poor not in post,No student,Grateful not in post,0
1,61,173.497280093,0,3,14,3,0,First Post,42,Poor not in post,No student,Grateful not in post,2
0,260,73.705775463,0,3,9,3,0,First Post,23,Poor not in post,No student,Grateful not in post,0
0,8,0,0,11,1,0,0,First Post,47,Poor not in post,No student,Grateful in post,-5
0,2,0,0,3,1,0,0,First Post,80,Poor not in post,No student,Grateful not in post,5
0,2,69.5514930556,0,4,2,1,0,First Post,63,Poor not in post,No student,Grateful not in post,-1
1,0,0,0,7,0,0,0,First Post,130,Poor not in post,No student,Grateful not in post,-8
0,-5,453.182881944,0,2,10,4,0,First Post,21,Poor not in post,No student,Grateful not in post,0
0,95,613.907407407,0,7,11,3,0,First Post,110,Poor not in post,No student,Grateful not in post,-9
0,84,122.283599537,0,3,15,8,0,First Post,28,Poor not in post,No student,Grateful not in post,0
0,307,1287.17261574,0,4,7,1,0,First Post,57,Poor not in post,No student,Grateful not in post,2
0,0,0,0,2,0,0,0,First Post,42,Poor not in post,No student,Grateful not in post,-3
0,0,0,0,2,0,0,0,First Post,45,Poor not in post,No student,Grateful not in post,-1
0,456,370.899814815,0,2,9,14,0,First Post,32,Poor not in post,No student,Grateful not in post,1
1,1157,194.4625,0,3,13,6,0,First Post,69,Poor not in post,No student,Grateful not in post,2
0,4781,493.844525463,0.0165393518519,1,87,23,0,First Post,95,Poor not in post,No student,Grateful not in post,2
0,342,107.708796296,0,3,42,6,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
0,2889,323.840011574,0,2,56,61,0,First Post,67,Poor not in post,No student,Grateful not in post,2
0,888,565.032997685,0,1,18,44,0,First Post,99,Poor not in post,No student,Grateful not in post,20
0,2,44.6796875,0,15,1,2,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
0,7,2.17804398148,2.17804398148,3,1,1,1,Posted Before,13,Poor in post,No student,Grateful not in post,4
0,483,124.633738426,0,5,13,3,0,First Post,37,Poor not in post,No student,Grateful not in post,0
1,0,0,0,7,0,0,0,First Post,65,Poor not in post,No student,Grateful not in post,-7
0,1191,177.311273148,0,14,35,6,0,First Post,116,Poor not in post,Student,Grateful not in post,-1
0,330,298.852939815,0,5,10,14,0,First Post,157,Poor not in post,No student,Grateful not in post,2
0,857,90.0777662037,0,4,11,6,0,First Post,120,Poor not in post,No student,Grateful not in post,3
0,557,512.944050926,0,3,25,13,0,First Post,28,Poor in post,Student,Grateful not in post,0
0,1,0,0,2,1,0,0,First Post,91,Poor not in post,No student,Grateful not in post,8
1,5464,177.711782407,0,3,24,138,0,First Post,133,Poor not in post,No student,Grateful not in post,-1
0,114,53.7281944444,0,2,5,7,0,First Post,76,Poor not in post,No student,Grateful not in post,15
1,0,0,0,6,0,0,0,First Post,51,Poor not in post,No student,Grateful not in post,9
0,58,395.769837963,0,25,15,9,0,First Post,88,Poor not in post,No student,Grateful not in post,-1
0,0,0,0,9,0,0,0,First Post,17,Poor not in post,No student,Grateful not in post,-2
0,71,157.354293981,0,1,10,1,0,First Post,48,Poor not in post,No student,Grateful not in post,2
0,82,61.7161342593,0,2,15,8,0,First Post,51,Poor not in post,No student,Grateful not in post,0
0,69,85.9040393519,0,5,12,6,0,First Post,132,Poor not in post,No student,Grateful not in post,0
0,0,0,0,15,0,0,0,First Post,67,Poor not in post,No student,Grateful in post,0
1,1143,759.405868056,0,21,9,19,0,First Post,69,Poor not in post,Student,Grateful not in post,-2
0,4097,388.772673611,46.8590972222,18,54,59,0,First Post,59,Poor not in post,No student,Grateful not in post,2
0,5385,670.810428241,0,2,55,137,0,First Post,257,Poor not in post,No student,Grateful not in post,-3
0,63,199.522233796,0,2,6,1,0,First Post,49,Poor not in post,No student,Grateful not in post,1
0,20,118.725763889,0,2,7,4,0,First Post,9,Poor not in post,No student,Grateful not in post,0
0,290,245.095625,0,6,43,69,0,First Post,145,Poor not in post,No student,Grateful not in post,0
0,2474,487.956851852,0,1,32,19,0,First Post,59,Poor not in post,No student,Grateful not in post,4
0,426,161.205069444,0,2,23,18,0,First Post,21,Poor not in post,No student,Grateful not in post,-1
0,223,992.8665625,92.9446296296,2,7,0,0,First Post,10,Poor not in post,No student,Grateful not in post,2
1,23293,444.186377315,50.1673726852,6,27,66,3,Posted Before,54,Poor not in post,No student,Grateful not in post,8
0,960,486.0096875,0,7,13,7,0,First Post,73,Poor not in post,Student,Grateful not in post,0
0,0,0,0,2,0,0,0,First Post,52,Poor not in post,No student,Grateful not in post,-1
0,680,312.617662037,0,6,11,34,0,First Post,108,Poor not in post,No student,Grateful not in post,1
0,972,328.964016204,0,1,29,8,0,First Post,40,Poor not in post,No student,Grateful not in post,0
0,224,231.769664352,0,3,29,2,0,First Post,93,Poor not in post,No student,Grateful not in post,-4
0,78,135.643888889,130.003530093,2,8,1,0,First Post,43,Poor not in post,No student,Grateful not in post,-1
0,330,237.123356481,0,3,22,9,0,First Post,3,Poor not in post,No student,Grateful not in post,0
1,1967,570.583472222,0,27,46,47,0,First Post,66,Poor not in post,No student,Grateful not in post,9
0,473,716.564502315,316.000358796,11,18,12,0,First Post,95,Poor not in post,No student,Grateful not in post,-5
0,1425,558.064756944,0,1,26,19,0,First Post,29,Poor not in post,No student,Grateful not in post,0
0,164,299.404467593,0,6,27,15,0,First Post,111,Poor not in post,No student,Grateful not in post,2
0,35,114.89994213,0,3,4,5,0,First Post,33,Poor not in post,No student,Grateful not in post,3
0,7147,444.089872685,0,6,37,52,0,First Post,25,Poor not in post,No student,Grateful not in post,8
1,10581,373.321608796,0,4,21,62,0,First Post,85,Poor not in post,No student,Grateful not in post,1
1,540,397.100810185,392.075914352,3,10,10,0,First Post,70,Poor not in post,No student,Grateful not in post,-2
0,1599,139.790393519,0,5,35,0,0,First Post,56,Poor not in post,No student,Grateful not in post,8
0,0,0,0,1,0,0,0,First Post,78,Poor not in post,No student,Grateful not in post,-1
0,3,78.6827083333,0,1,5,6,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
0,223,448.389247685,0,18,21,2,0,First Post,134,Poor not in post,Student,Grateful not in post,2
0,0,0,0,12,0,0,0,First Post,41,Poor not in post,No student,Grateful not in post,3
0,2,200.124513889,0,3,1,1,0,First Post,49,Poor not in post,No student,Grateful not in post,-2
0,64,30.9368171296,0,9,6,5,0,First Post,78,Poor not in post,No student,Grateful not in post,3
0,41,83.4217361111,0,3,7,2,0,First Post,39,Poor not in post,No student,Grateful not in post,6
0,2282,378.775381944,26.9777314815,2,27,9,0,First Post,48,Poor not in post,No student,Grateful not in post,-3
1,66,303.910844907,25.0602777778,3,4,1,0,First Post,39,Poor not in post,No student,Grateful not in post,4
0,2185,243.560949074,0,3,22,23,0,First Post,142,Poor not in post,No student,Grateful not in post,0
0,354,394.358275463,386.327048611,2,53,15,0,First Post,28,Poor not in post,No student,Grateful in post,3
0,336,156.955416667,0,30,14,15,0,First Post,33,Poor not in post,No student,Grateful in post,5
0,134,39.8346180556,0,12,7,3,0,First Post,146,Poor in post,Student,Grateful not in post,-7
0,0,0,0,6,0,0,0,First Post,95,Poor not in post,No student,Grateful not in post,1
1,0,0,0,6,0,0,0,First Post,79,Poor not in post,No student,Grateful not in post,-1
1,2750,314.976261574,0,5,16,84,0,First Post,63,Poor not in post,No student,Grateful not in post,-3
0,3,0,0,4,1,0,0,First Post,132,Poor not in post,No student,Grateful not in post,-9
1,885,48.3567592593,0,33,10,9,0,First Post,233,Poor not in post,Student,Grateful not in post,1
0,22,116.075625,87.0424189815,3,3,1,0,First Post,37,Poor not in post,No student,Grateful not in post,0
0,6529,102.06994213,0,3,35,36,0,First Post,58,Poor not in post,No student,Grateful not in post,-2
0,3212,572.31494213,0,1,28,20,0,First Post,61,Poor not in post,No student,Grateful not in post,-2
0,258,33.7554976852,0,2,11,9,0,First Post,33,Poor not in post,No student,Grateful not in post,0
0,0,0,0,7,0,0,0,First Post,114,Poor not in post,No student,Grateful not in post,-7
0,20,388.776759259,0,3,2,1,0,First Post,43,Poor not in post,No student,Grateful not in post,1
0,49,137.529583333,0,2,3,1,0,First Post,26,Poor not in post,No student,Grateful not in post,3
0,68,507.021643519,0,12,7,1,0,First Post,50,Poor not in post,No student,Grateful not in post,9
0,9,42.9980671296,0,4,3,1,0,First Post,51,Poor not in post,No student,Grateful not in post,-2
1,5230,1027.50010417,0,2,37,77,0,First Post,116,Poor in post,No student,Grateful not in post,9
0,128,157.094791667,0,4,11,0,0,First Post,82,Poor not in post,No student,Grateful not in post,9
0,0,0,0,4,0,0,0,First Post,36,Poor not in post,No student,Grateful not in post,-2
0,0,0,0,7,0,0,0,First Post,28,Poor not in post,No student,Grateful not in post,0
0,5654,727.624131944,497.681331019,1,74,159,0,First Post,47,Poor not in post,No student,Grateful not in post,0
0,0,0,0,7,0,0,0,First Post,24,Poor in post,Student,Grateful not in post,-3
0,3,0.848298611111,0,1,2,1,0,First Post,34,Poor in post,Student,Grateful not in post,3
1,5625,321.22625,0,7,29,15,0,First Post,99,Poor not in post,No student,Grateful not in post,-1
1,6,231.89599537,0,2,2,2,0,First Post,174,Poor not in post,No student,Grateful not in post,8
0,1,0.0542361111111,0.0542361111111,2,1,1,1,Posted Before,32,Poor not in post,No student,Grateful not in post,0
1,947,152.854409722,0,4,16,9,0,First Post,98,Poor not in post,No student,Grateful not in post,-2
0,0,0,0,2,0,0,0,First Post,104,Poor in post,No student,Grateful not in post,-7
1,670,272.043703704,0,5,31,13,0,First Post,231,Poor not in post,Student,Grateful not in post,-8
0,804,581.146030093,0,11,34,40,0,First Post,6,Poor not in post,No student,Grateful not in post,-8
0,79,709.818032407,0,5,10,3,0,First Post,135,Poor not in post,No student,Grateful not in post,-5
0,0,0,0,17,0,0,0,First Post,124,Poor not in post,No student,Grateful not in post,2
1,7141,628.847060185,597.448425926,11,49,66,0,First Post,64,Poor not in post,No student,Grateful not in post,-2
1,64,110.384363426,0,10,10,5,0,First Post,151,Poor not in post,No student,Grateful not in post,7
0,1,0,0,1,1,0,0,First Post,14,Poor not in post,No student,Grateful not in post,3
0,1,0,0,3,1,0,0,First Post,86,Poor not in post,No student,Grateful not in post,1
1,0,0,0,2,0,0,0,First Post,74,Poor not in post,No student,Grateful not in post,-2
0,345,204.528912037,0,1,28,9,0,First Post,79,Poor not in post,No student,Grateful not in post,-2
0,23,547.848530093,0,7,7,4,0,First Post,176,Poor not in post,No student,Grateful not in post,-12
1,1101,1470.67737269,0,5,27,40,0,First Post,79,Poor not in post,No student,Grateful not in post,-6
0,0,0,0,2,0,0,0,First Post,166,Poor not in post,No student,Grateful in post,8
0,14,1.90193287037,0,4,3,1,0,First Post,131,Poor not in post,No student,Grateful not in post,-7
0,584,609.043981481,0,5,10,0,0,First Post,103,Poor not in post,No student,Grateful not in post,3
0,33,59.2265162037,0,2,3,3,0,First Post,105,Poor not in post,No student,Grateful not in post,5
0,7,0.0739351851852,0.0739351851852,2,1,0,0,First Post,67,Poor not in post,No student,Grateful not in post,-2
0,0,0,0,24,0,0,0,First Post,64,Poor not in post,No student,Grateful not in post,-8
0,1261,144.809259259,0,7,18,2,0,First Post,32,Poor not in post,Student,Grateful not in post,-4
0,616,288.192384259,0,1,16,14,0,First Post,28,Poor not in post,No student,Grateful not in post,-1
0,704,177.135717593,0,3,19,18,0,First Post,60,Poor not in post,No student,Grateful not in post,-2
0,1167,258.840833333,0,6,35,50,0,First Post,44,Poor not in post,No student,Grateful not in post,5
1,52,659.909224537,0,11,10,2,0,First Post,114,Poor not in post,No student,Grateful not in post,7
1,861,1239.91380787,0,8,32,62,0,First Post,95,Poor not in post,Student,Grateful not in post,-1
0,1687,175.823356481,0,5,39,6,0,First Post,173,Poor not in post,No student,Grateful in post,4
1,0,0,0,11,0,0,0,First Post,108,Poor not in post,No student,Grateful not in post,-2
0,8,102.321400463,0,3,2,0,0,First Post,18,Poor not in post,Student,Grateful not in post,0
0,761,786.402581019,0,2,42,96,0,First Post,23,Poor not in post,No student,Grateful not in post,7
0,4,0,0,5,1,0,0,First Post,134,Poor not in post,No student,Grateful not in post,-5
0,23,47.9520486111,0,9,8,0,0,First Post,82,Poor not in post,No student,Grateful in post,5
0,1170,480.661701389,0,9,16,39,0,First Post,75,Poor not in post,No student,Grateful not in post,-2
0,0,0,0,2,0,0,0,First Post,53,Poor not in post,No student,Grateful not in post,4
1,422,27.0615972222,0,5,10,0,0,First Post,61,Poor not in post,No student,Grateful not in post,3
0,30,58.0595717593,0,17,5,6,0,First Post,33,Poor not in post,No student,Grateful not in post,0
1,10428,189.841168981,0,6,39,65,0,First Post,74,Poor not in post,No student,Grateful not in post,6
0,4952,949.002604167,0,10,75,81,0,First Post,105,Poor not in post,No student,Grateful not in post,4
0,17,42.7880324074,0,17,4,3,0,First Post,36,Poor not in post,No student,Grateful not in post,0
0,144,166.009988426,3.10385416667,6,3,0,0,First Post,56,Poor not in post,No student,Grateful not in post,1
0,0,0,0,1,0,0,0,First Post,40,Poor not in post,No student,Grateful not in post,-3
0,4221,524.46375,0,2,51,186,0,First Post,258,Poor not in post,Student,Grateful not in post,-3
1,831,51.6016203704,0,3,21,33,0,First Post,130,Poor not in post,No student,Grateful not in post,1
1,0,0,0,9,0,0,0,First Post,179,Poor not in post,Student,Grateful not in post,7
0,1476,260.672083333,0,9,19,7,0,First Post,10,Poor not in post,No student,Grateful not in post,1
1,811,321.036388889,321.036388889,2,35,19,0,First Post,41,Poor not in post,No student,Grateful in post,1
0,1486,218.420150463,0,1,28,69,0,First Post,77,Poor not in post,No student,Grateful not in post,4
0,13791,432.741053241,3.34957175926,6,98,246,0,First Post,125,Poor not in post,No student,Grateful not in post,1
0,4527,618.105127315,0,1,27,60,0,First Post,47,Poor not in post,No student,Grateful not in post,-1
1,1013,22.9539930556,0,1,15,10,0,First Post,32,Poor not in post,No student,Grateful not in post,-1
0,1778,647.9109375,0,2,36,62,0,First Post,25,Poor not in post,No student,Grateful not in post,-3
0,421,702.612997685,54.9561805556,5,24,16,1,Posted Before,35,Poor not in post,No student,Grateful not in post,-7
0,4,35.4883101852,0,9,2,0,0,First Post,34,Poor not in post,No student,Grateful not in post,1
0,0,0,0,2,0,0,0,First Post,40,Poor not in post,No student,Grateful not in post,3
0,0,0,0,5,0,0,0,First Post,228,Poor not in post,No student,Grateful not in post,21
1,40,116.840868056,67.7204166667,4,3,4,1,Posted Before,82,Poor not in post,No student,Grateful not in post,-2
0,835,346.1028125,0,2,69,50,0,First Post,9,Poor not in post,No student,Grateful not in post,3
0,139,110.94275463,0,3,11,3,0,First Post,59,Poor not in post,Student,Grateful not in post,0
1,106,202.638287037,0,3,10,7,0,First Post,42,Poor not in post,No student,Grateful not in post,1
0,3,0,0,3,1,0,0,First Post,100,Poor not in post,No student,Grateful not in post,3
0,0,0,0,3,0,0,0,First Post,35,Poor not in post,No student,Grateful not in post,-3
0,188,236.290520833,0,1,15,6,0,First Post,76,Poor not in post,No student,Grateful not in post,0
0,4022,530.294282407,0,21,70,176,0,First Post,3,Poor not in post,No student,Grateful not in post,0
0,0,0,0,0,0,0,0,First Post,13,Poor not in post,No student,Grateful not in post,1
0,1,128.937453704,0,1,1,0,0,First Post,17,Poor not in post,No student,Grateful not in post,2
1,5408,626.116481481,0,9,59,69,0,First Post,43,Poor not in post,No student,Grateful not in post,0
1,26,49.2505324074,0,1,6,6,0,First Post,41,Poor not in post,No student,Grateful not in post,6
0,219,409.956655093,4.90988425926,5,12,18,0,First Post,57,Poor not in post,Student,Grateful not in post,-4
0,233,30.4746527778,0,1,10,7,0,First Post,54,Poor not in post,No student,Grateful not in post,3
1,92,5.83871527778,0,4,5,3,0,First Post,97,Poor not in post,No student,Grateful not in post,9
0,574,294.34349537,0,6,33,20,0,First Post,65,Poor in post,No student,Grateful not in post,2
0,38,102.022581019,0,4,8,3,0,First Post,12,Poor not in post,No student,Grateful not in post,0
1,0,0,0,2,0,0,0,First Post,103,Poor not in post,No student,Grateful not in post,0
0,1,67.9704282407,0,3,1,1,0,First Post,51,Poor not in post,No student,Grateful in post,4
0,0,0,0,2,0,0,0,First Post,46,Poor not in post,No student,Grateful not in post,0
1,5,0,0,7,1,0,0,First Post,76,Poor not in post,No student,Grateful not in post,2
0,17,167.945092593,167.945092593,11,7,3,1,Posted Before,95,Poor not in post,No student,Grateful not in post,-6
